URL,Title,Image-source,Sub-title
content/more-fast-radio-bursts-have-been-detected-from-a-distant-galaxy.html,More 'fast radio bursts' have been detected from a distant galaxy,files/12Punkt/7 24PLUS/Science/202006Space.jpg,"More 'fast radio bursts' have been detected from a distant galaxy. This one has a repeating pattern. This discovery provides an important clue to identifying the origin of these enigmatic bursts. The powerful bursts could be linked to the orbital motion of a massive star, a neutron star or a black hole. The signals come from a dwarf galaxy that's some 3 billion light-years away from Earth. More unexplained signals are coming from outer space, scientists report in a new study."
content/is-donald-trump-s-brand-radioactive-or-will-he-reinvent-himself-once-again.html,Is Donald Trump's brand 'radioactive' or will he reinvent himself once again,files/12Punkt/1 NEWSROOM/America/DonaldTrump/21012021DonaldTrump.jpg,"Now that he's out of office, former President Donald Trump faces a daunting challenge: rehabilitating his brand after it's been tarnished by a tumultuous presidency that ended with riots at the U.S. Capitol and a second impeachment. The good news for Trump: More than 74 million Americans voted for him and might be willing to stay at his hotels, golf at his resorts and buy his products, such as shirts, golf accessories and jewelry."
content/tucker-carlson-keeps-attacking-a-new-york-times-reporter-taylor-lorenz.html,Tucker Carlson keeps attacking a New York Times reporter Taylor Lorenz,files/12Punkt/3 BUSINESS/Media/Fox/11032021TuckerCarlson.jpg,"Fox News host Tucker Carlson devoted a lengthy portion of his show Tuesday night to attacking New York Times reporter Taylor Lorenz over her accounts of facing online harassment, claiming that in fact she has “one of the best lives in the country.” After both she and the newspaper spoke out, with the Times calling his segment “calculated and cruel,” he returned to the airwaves Wednesday to continue lambasting Lorenz. He labeled her a “deeply unhappy narcissist,” denied that she faces online abuse and allowed a guest to baselessly accuse her of “harassing kids and teenagers.”"
content/why-did-an-olympic-champion-invade-the-us-capitol.html,Why did an Olympic champion invade the US Capitol?,files/12Punkt/8 SPORT/Tribune/12012021KleteKeller.jpg,"Klete Keller was somebody, a two-time Olympic gold medallist who swam in three Games. Then he was nobody, aimless, penniless and reduced to sleeping in his car. Now he is “Person 1” in court documents, identified by the FBI as a participant in the storming of the US Capitol and charged with federal crimes."
content/tina-turner-keeps-on-rollin-in-bold-unsettling-documentary.html,"Tina Turner keeps on rollin’ in bold, unsettling documentary",files/12Punkt/6 MAGAZINE/Music/26032021TinaTurner.jpg,"Toward the beginning of Tina, the most expansive documentary yet on one of pop’s most unstoppable forces of nature (HBO), Tina Turner is heard talking about her past, especially her often horrific years with her late husband Ike. “It wasn’t a good life,” she says. “It was in some areas. But the goodness did not balance the bad.”"
content/horrible-tragedy-at-least-9-dead-in-mass-shooting-at-san-jose-rail-yard.html,‘Horrible Tragedy’: At least 9 dead in mass shooting at San Jose rail yard,files/12Punkt/1 NEWSROOM/America/GunViolence/26052021SanJose3.jpg,"A gunman opened fire early Wednesday at the light rail yard where he worked in the California Bay Area, fatally shooting at least nine people in the latest spasm of mass gun violence to rock America. The suspected gunman—identified by multiple outlets as 57-year-old Samuel Cassidy — reportedly set his own home ablaze, then drove to the Valley Transportation Authority (VTA) rail yard and began shooting during a union meeting around 6:30 a.m. PT. Authorities confirmed the shooter died in the attack, with multiple reports saying he killed himself."
content/athletes-have-the-power-to-bring-change.html,Athletes have the power to bring change,files/12Punkt/8 SPORT/Basketball/202008NBAProtest2.jpg,"We are all George Hill – exhausted, dejected and mad as hell, quite frankly. Whether a white ally who has committed to the fight for racial justice or a black American whose very existence, it seems, is an act of unlawful protest in this country or somewhere in between, you could identify with the searing frustration that seeped from the Milwaukee Bucks guard after yet another unarmed black man being gunned down by the boys in blue."
content/top-us-companies-to-trump-leave-daca-alone.html,Top US companies to Trump: Leave DACA alone,files/12Punkt/1 NEWSROOM/America/DACA/202007DACA.jpg,A coalition of major companies and trade groups that represent more than half of American private sector workers wrote to President Trump on Saturday urging him to leave the Deferred Action for Childhood Arrivals (DACA) program in place.
content/oelreserven-werden-zum-machtfaktor.html,Ölreserven werden zum Machtfaktor,"Not Found, OR Cannot be extracted using crawler"
content/fox-news-denies-hiring-ex-trump-press-secretary.html,Fox News denies hiring ex-Trump press secretary,files/12Punkt/1 NEWSROOM/America/KayleighMcEnany/26012021KayleighMacEnany.jpg,"Fox News denied on Tuesday that the former White House press secretary Kayleigh McEnany had joined the conservative TV channel, after a government ethics watchdog reported that she had. But a source familiar with the matter said the channel would be open to hiring McEnany in the future."
content/house-approves-jan-6-commission-over-gop-objections.html,House approves Jan. 6 commission over GOP objections,files/12Punkt/1 NEWSROOM/America/KevinMcCarthy/27042021KevinMcCarthy.jpg,"The House on Wednesday passed a bill to establish a commission to investigate the Jan. 6 attack on the Capitol, earning relatively little support from Republicans as GOP leaders sought to quash a bill negotiated by one of their own members. Lawmakers passed the bill in a 252-175 vote, with 35 Republicans joining all Democrats in support."
content/watchmen-succession-and-schitt-s-creek-dominate.html,"Watchmen, Succession and Schitt's Creek dominate",files/12Punkt/6 MAGAZINE/Movies/21202009Watchmen.jpg,"It was uncharted waters for the 72nd Emmy awards – the first major acting awards show held since the pandemic began, a strange and subdued ceremony in which stars accepted awards on Zoom."
content/dior-sticks-by-johnny-depp-in-defiance-of-wife-beater-ruling.html,Dior sticks by Johnny Depp in defiance of 'wife beater' ruling,files/12Punkt/6 MAGAZINE/Movies/20201127JohnnyDepp.jpg,"Evidence suggests defiant Johnny Depp fans have been buying Dior’s Sauvage fragrance in support of the actor, who continues to be the face of the cologne despite a high court judge finding that he violently abused his ex-wife during their relationship."
content/biden-shut-down-trump-pompeo-effort-to-prove-wuhan-lab-theory.html,"Biden shut down Trump, Pompeo effort to prove Wuhan lab theory",files/12Punkt/1 NEWSROOM/America/JoeBiden/202006JoeBidenCampaign.jpg,"The Biden administration has reportedly shut down a discrete State Department operation, launched by former President Trump and his Secretary of State Mike Pompeo, to prove the widely-disputed theory that COVID-19 originated in a lab in Wuhan, China. CNN reported Tuesday that the current administration ultimately halted the effort over concerns regarding the quality of the inquiry’s work, according to three sources familiar with the decision."
content/bgh-entscheidet-zum-recht-auf-vergessen.html,"BGH entscheidet zum ""Recht auf Vergessen""",files/12Punkt/3 BUSINESS/Media/Google/202006GoogleSearch.jpg,"Der Bundesgerichtshof (BGH) in Karlsruhe muss zwei Klagen zur Löschpflicht von Google und damit zum sogenannten Recht auf Vergessen entscheiden. Im Mittelpunkt stand bei der Verhandlung am Dienstag Artikel 17 der EU-weit geltenden Datenschutz-Grundverordnung: Demnach haben Betroffene grundsätzlich einen Anspruch darauf, dass ihre Daten gelöscht werden – allerdings nicht in jedem Fall."
content/chance-of-big-earthquake-increased-by-ridgecrest-temblors.html,Chance of big earthquake increased by Ridgecrest temblors,files/12Punkt/7 24PLUS/Science/202007SanktAndreasFault.jpg,"A new study suggests that last year’s Ridgecrest earthquakes increased the chance of a large earthquake on California’s San Andreas fault. The study, published in the Bulletin of the Seismological Society of America, says there is now a 2.3% chance of an earthquake of magnitude 7.5 or greater in the next 12 months on a section of the 160-mile-long Garlock fault, which runs along the northern edge of the Mojave Desert."
content/maybe-the-vaccine-doesn-t-work-and-they-re-not-telling-you-that.html,Maybe the vaccine ‘doesn’t work’ and ‘they’re not telling you that’,files/12Punkt/3 BUSINESS/Media/Fox/14042021TuckerCarlson.jpg,Fox News host Tucker Carlson seized on Tuesday’s news about the pause on the Johnson & Johnson vaccine to casually suggest to his viewers that the American government knows that the COVID-19 vaccines don’t work but are purposely “not telling you that.”
content/diana-rigg-avengers-and-game-of-thrones-star-dies-aged-82.html,"Diana Rigg, Avengers and Game of Thrones star, dies aged 82",files/12Punkt/6 MAGAZINE/Movies/202009DianaRigg10.jpg,"The actor Diana Rigg, known for her roles on stage and in film and television – including The Avengers and On Her Majesty’s Secret Service – has died at the age of 82."
content/buckingham-palace-has-announced-the-death-of-the-queen-s-husband-of-73-years.html,Buckingham Palace has announced the death of the Queen’s husband of 73 years,files/12Punkt/6 MAGAZINE/Adel/09042021PrincePhilip4.jpg,"A statement from Buckingham Palace on Friday said: “It is with deep sorrow that Her Majesty The Queen announces the death of her beloved husband, His Royal Highness The Prince Philip, Duke of Edinburgh. His Royal Highness passed away peacefully this morning at Windsor Castle. Further announcements will made in due course. The Royal Family join with people around the world in mourning his loss.” He was the longest serving consort in British history, and was only months away from his 100th birthday in June."
content/mallorca-fuehrt-strenge-maskenpflicht-ein.html,Mallorca führt strenge Maskenpflicht ein,files/12Punkt/6 MAGAZINE/Travel/202007PalmaMallorca.jpg,Nach Katalonien wollen auch die bei deutschen Touristen sehr beliebten Baleareninseln wegen Corona eine äußerst strenge Maskenpflicht einführen.
content/trump-delayed-20bn-in-aid-to-puerto-rico-after-hurricane-maria-report-finds.html,"Trump delayed $20bn in aid to Puerto Rico after Hurricane Maria, report finds",files/12Punkt/1 NEWSROOM/America/Desaster/22042021PuertoRico.jpg,"The Trump administration delayed more than $20bn in hurricane relief aid for Puerto Rico after Hurricane Maria, according to a report by the housing department’s office of the inspector General. The efforts to deliver recovery funding to the island were “unnecessarily delayed by bureaucratic obstacles”, according to the 46-page report. The hurricane, which hit the island in 2017, killed thousands of people and left thousands more without electricity or water for months."
content/trump-official-preventing-fauci-from-discussing-covid-children-risk.html,Trump official preventing Fauci from discussing Covid children risk,files/12Punkt/7 24PLUS/Health/AnthonyFauci/202009Fauci09.jpg,"A health official hired by a Donald Trump appointee has been working to prevent Dr Anthony Fauci from talking about dangers that Covid-19 poses to children, Politico reported on Wednesday."
content/eddy-grant-sues-trump-campaign-over-use-of-song.html,Eddy Grant sues Trump campaign over use of song,files/12Punkt/6 MAGAZINE/Music/202009EddieGrant01.jpg,"Musician Eddy Grant sued President Trump's re-election campaign on Tuesday, alleging that it was infringing on his copyrights to the hit song ""Electric Avenue."""
content/us-could-have-averted-40-of-covid-deaths-says-panel-examining-trump-s-policies.html,"US could have averted 40% of Covid deaths, says panel examining Trump's policies",files/12Punkt/7 24PLUS/Health/CoronaCOVID/11022021Covid.jpg,"The US could have averted 40% of the deaths from Covid-19, had the country’s death rates corresponded with the rates in other high-income G7 countries, according to a Lancet commission tasked with assessing Donald Trump’s health policy record. Almost 470,000 Americans have died from the coronavirus so far, with the number widely expected to go above half a million in the next few weeks. At the same time some 27 million people in the US have been infected. Both figures are by far the highest in the world."
content/warum-gold-aktuell-alle-rekorde-bricht.html,Warum Gold aktuell alle Rekorde bricht,files/12Punkt/4 MARKETS/Gold/202008GoldMelting.jpg,"Edelmetallanalysten sind in diesen Tagen einem ganz besonderen Risiko ausgesetzt: dass ihre Langfristprognosen innerhalb kürzester Zeit von der Realität eingeholt werden. So schrieben die Analysten der UBS Ende Juli: „Wir erwarten, dass Gold in den kommenden sechs bis zwölf Monaten um die Marke von 2.000 Dollar handelt.“ Nur eine Woche später war es so weit."
content/stiftung-warentest-a-questionable-offer-with-crypto-coin-g999.html,Stiftung Warentest: A questionable offer with crypto coin G999,files/12Punkt/2 INVESTIGOO/JosipHeit/24022021JosipHeit.jpg,"The German consumer protection organization Stiftung Warentest has also issued an urgent warning against the professional criminal Josip Heit and his fraud network around the cryptocurrency G999. Particularly fatal in this regard is the statement of the Federal Financial Supervisory Authority (BaFin), which clarified to Finanztest that GSB Gold Standard Banking Corporation AG ""does not have a permit to offer banking and/or financial services transactions in Germany."""
content/liz-cheney-warns-republicans-at-turning-point-as-she-faces-removal-from-leadership.html,Liz Cheney warns Republicans ‘at turning point’ as she faces removal from leadership,files/12Punkt/1 NEWSROOM/America/LizCheney/05052021LizCheneyMcCarthy.jpg,"Liz Cheney, the third-most-powerful House Republican, has warned that her party is “at a turning point” as it prepares to try to remove her from leadership for rejecting Donald Trump’s false claims about the election. Writing in a defiant op-ed, published by the Washington Post on Wednesday, the Wyoming Republican told her party that standing with Trump meant undermining the rule of law and risking continued violence. “Trump is seeking to unravel critical elements of our constitutional structure that make democracy work – confidence in the result of elections and the rule of law. No other American president has ever done this,” Cheney said in the article."
content/how-josip-heit-collected-118-8-million-euros-for-nothing.html,How Josip Heit collected 118.8 million euros for nothing,files/12Punkt/2 INVESTIGOO/JosipHeit/21032021JH.jpg,"Perhaps the good life for Josip Heit will soon come to an end. The self-proclaimed ""banker"" owes personally and with his company ""Gold Standard Banking Corporation AG"" (GSB) 118.8 million euros in Germany alone. This is evidenced by documents that have now also been submitted to the public prosecutor's office. The Croatian, who was once called Josip Curcic, currently operates the criminal crypto network G999 together with globally operating networkers of ""Gold Standard Partners"". The 44-year-old ""banker,"" who is also believed to have close ties to organized crime (OV), is under investigation not only in Germany."
content/top-general-called-donald-trump-an-idiot.html,Top General called Donald Trump 'an Idiot',files/12Punkt/1 NEWSROOM/America/Military/202007JohnEHyten.jpg,"""The president wanted to sell nuclear-powered submarines to the South Koreans, and I had to talk him out of it, explaining why this was a bad idea"""
content/paul-mccartney-to-release-new-album-recorded-alone-in-lockdown.html,Paul McCartney to release new album recorded alone in lockdown,files/12Punkt/6 MAGAZINE/Music/Beatles/21202010McCartney.jpg,"Paul McCartney is to release a new album made entirely alone during lockdown. McCartney III, comes out on 11 December and will become the third in a loose trilogy of releases for which he has isolated himself from collaborators, after McCartney in 1970 and McCartney II in 1980."
content/president-joe-biden-to-hold-memorial-as-us-nears-500-000-covid-deaths.html,"President Joe Biden to hold memorial as US nears 500,000 Covid deaths",files/12Punkt/7 24PLUS/Health/CoronaCOVID/22022021Corona500.jpg,"Joe Biden is set to mark the latest tragic milestone of Covid deaths in the US on Monday night, with a candlelit commemoration and moment of silence for the 500,000 who will have lost their lives. With the heart-wrenching landmark approaching, the White House is preparing for a sunset ceremony focused on those who have died and their grieving loved ones."
content/marjorie-taylor-greene-is-deeply-unwell-after-2019-video-surfaces.html,Marjorie Taylor Greene is ‘deeply unwell’ after 2019 video surfaces,files/12Punkt/1 NEWSROOM/America/MarjorieGreene/14052021MarjorieGreen.jpg,"Alexandria Ocasio-Cortez has said the Republican extremist Marjorie Taylor Greene has a “fixation” on progressive members of Congress, and warned that Greene’s behavior has “raised concerns” among Democrats. Greene, a Trump loyalist and a promoter of the QAnon conspiracy theory, was elected to the House in 2020, and has spent her first months in office harassing Ocasio-Cortez and other progressive Democrats."
content/russia-planned-cyber-attack-on-tokyo-olympics.html,Russia planned cyber-attack on Tokyo Olympics,files/12Punkt/8 SPORT/Tribune/19202010TokyoOlympics.jpg,"Russian military intelligence services were planning a cyber-attack on the Japanese-hosted Olympics and Paralympics in Tokyo this summer in an attempt to disrupt the world’s premier sporting event, the UK National Cyber Security Centre has revealed, disclosing a joint operation with the US intelligence agencies."
content/silence-not-an-option-for-buckingham-palace-over-harry-and-meghan.html,Silence 'not an option' for Buckingham Palace over Harry and Meghan,files/12Punkt/6 MAGAZINE/Royals/08032021MagHarry.jpg,"As Buckingham Palace, no doubt still reeling from the Duke and Duchess of Sussex’s allegations on mental health and racism, considers its response, history should have taught that silence is not an option, said one royal expert. More than 24 hours after the Oprah Winfrey interview was broadcast in the US, senior royal aides had still not broken cover amid calls for an investigation into the couple’s claims."
content/daft-punk-french-electronic-music-duo-split-up-after-28-years.html,"Daft Punk, French electronic music duo, split up after 28 years",files/12Punkt/6 MAGAZINE/Music/22022021DaftPunk.jpg,"Daft Punk, the French duo whose sci-fi aesthetic and euphoric sense of pop transformed electronic music, have split up. They announced the split with a YouTube video featuring a clip from their film Electroma, featuring an intertitle with the dates 1993-2021. Their publicist Kathryn Frazier confirmed the split to Pitchfork, but did not elaborate."
content/women-rule-as-taylor-swift-and-beyonce-break-records.html,Women rule as Taylor Swift and Beyoncé break records,files/12Punkt/6 MAGAZINE/Music/15032021Grammys2021.jpg,"It was a historic, triumphant night for women in music at the 2021 Grammys, as a range of female artists took home the top awards. HER took home song of the year for the Black Lives Matter anthem I Can’t Breathe, Taylor Swift became the first woman to win album of the year three times, and the rapper Megan Thee Stallion won both best new artist and best rap performance for her Savage remix with Beyoncé, now the most awarded singer (male or female) and female artist of all time."
content/no-evidence-ufos-were-alien-but-doesn-t-rule-it-out.html,No evidence UFOs were alien – but doesn’t rule it out,files/12Punkt/7 24PLUS/Science/UFO/22032021UFO.jpg,"US intelligence authorities have not found any evidence that unidentified flying objects (UFOs) seen by navy pilots in recent years were otherworldly alien spacecraft– but apparently did not rule it out, either. Officials cannot explain the strange movements in the skies that continue to baffle the US military and scientific establishment, the New York Times has reported, based on information from senior administration officials who were briefed on the outcome of a much-awaited government assessment about these phenomena."
content/klagewelle-gegen-donald-trump.html,Klagewelle gegen Donald Trump,"Not Found, OR Cannot be extracted using crawler"
content/walmart-to-stop-requiring-masks-for-vaccinated-workers-and-shoppers.html,Walmart to stop requiring masks for vaccinated workers and shoppers,files/12Punkt/5 COMPANIES/Unternehmen/Walmart/14052021Walmart.jpg,"American companies began to rethink their requirements for face masks after federal health regulators relaxed their guidelines this week, and on Friday Walmart made the first big move to bend to the new view. The U.S.’s largest private employer said it would no longer require vaccinated workers and shoppers to wear masks in stores and warehouses outside of municipalities that require it. Walmart’s new policy for its 1.6 million U.S. workers goes into effect May 18, the company said, while vaccinated customers could shop maskless immediately."
content/anti-maskers-ready-to-start-masking-to-protect-themselves-from-the-vaccinated.html,Anti-Maskers ready to start masking — to protect themselves from the vaccinated,files/12Punkt/7 24PLUS/Health/CoronaCOVID/11052021NoMasks1.jpg,"A conspiracy ripping through the anti-vax world may finally drive some anti-maskers to do the unthinkable: wear a mask and keep their distance. The conspiracy — which comes in several shapes and sizes — more or less says the vaccinated will “shed” certain proteins onto the unvaccinated who will then suffer adverse effects. The main worry is the “shedding” will cause irregular menstruation, infertility, and miscarriages. The entirely baseless idea is a key cog in a larger conspiracy that COVID-19 was a ploy to depopulate the world, and the vaccine is what will cull the masses."
content/princess-beatrice-marries-in-secret-ceremony.html,Princess Beatrice marries in secret ceremony,files/12Punkt/6 MAGAZINE/Adel/202007BeatriceWedding.jpg,The Queen’s granddaughter Princess Beatrice has married the property tycoon Edoardo Mapelli Mozzi in a secret ceremony attended by the Queen and close family.
content/england-vor-dem-chaos-no-brexit-wahrscheinlich.html,England vor dem Chaos: No-Brexit wahrscheinlich,files/12Punkt/1 NEWSROOM/England/BorisJohnson/202006BorisJohnson.jpg,"Die Verhandlungen über die künftige Beziehung geraten ins Stocken: Der Premier will nicht länger im Binnenmarkt bleiben, aber auch keine Zugeständnisse machen."
content/cocaine-binges-and-30-000-wine-bills.html,"Cocaine binges and $30,000 wine bills",files/12Punkt/6 MAGAZINE/Movies/02202011JohnnyDepp2.jpg,"Private islands in the Bahamas, multiple penthouses, gargantuan monthly wine bills, blackout-inducing cocaine binges, drug rehab, trashed location homes and a fortune allegedly syphoned off by business managers – Johnny’s Depp’s Hollywood existence was laid bare during his libel battle with the Sun and ex-wife Amber Heard."
content/alex-rodriguez-and-jennifer-lopez-insist-they-haven-t-split-up.html,Alex Rodriguez and Jennifer Lopez insist they haven’t split up,files/12Punkt/6 MAGAZINE/Music/13032021JayLoARod.jpg,"Jennifer Lopez and Alex Rodriguez are disputing claims that they have split up. After reports on Friday in multiple outlets that the two had called off their longterm engagement, A-Rod and J.Lo told TMZ the news was “inaccurate,” and they’re “working through some things.” They insisted that neither had cheated. For the time being, A-Rod is in Miami while J.Lo shoots a movie in the Dominican Republic."
content/nike-split-with-neymar-amid-sexual-assault-probe.html,Nike split with Neymar amid sexual-assault probe,files/12Punkt/5 COMPANIES/Unternehmen/Nike/27052021Neymar.jpg,"Nike Inc. and soccer superstar Neymar split ways last year after the company started investigating an allegation by a Nike employee that the Brazilian athlete had sexually assaulted her, according to people familiar with the matter and documents reviewed by The Wall Street Journal. In August 2020, Nike didn’t publicly give a reason for the early end to its endorsement deal with one of the world’s most recognizable athletes. Nike’s marketing contract with Neymar had another eight years remaining, according to a person familiar with the matter."
content/administration-to-buy-enough-doses-to-vaccinate-most-americans.html,Administration to buy enough doses to vaccinate most Americans,files/12Punkt/7 24PLUS/Health/26012021Vaccine.jpg,"The Biden administration on Tuesday said it would boost the supply of coronavirus vaccines sent to states by about 16% for the next three weeks and will purchase enough additional doses to vaccinate most of the U.S. population with a two-dose regimen by the end of the summer. Senior administration officials said the federal government is working to purchase an additional 100 million doses each of the Pfizer Inc. and Moderna Inc. vaccines, increasing the total U.S. vaccine order by 50% to 600 million from 400 million. Officials said they expect the additional doses to be delivered over the summer."
content/matt-gaetz-reported-to-have-sought-a-blanket-pardon-from-donald-trump.html,Matt Gaetz reported to have sought a ‘blanket’ pardon from Donald Trump,files/12Punkt/1 NEWSROOM/America/MattGaetz/07042021MattGaetz.jpg,"Rep. Matt Gaetz allegedly sought a “blanket” presidential pardon from Donald Trump in the closing weeks of his administration — a request which was ultimately not fulfilled, according to news reports."
content/republican-snorted-cocaine-with-escort-who-had-no-show-government-job.html,Republican snorted cocaine with escort who had ‘No Show’ government job,files/12Punkt/1 NEWSROOM/America/MattGaetz/15052021MattGaetz.jpg,"When Rep. Matt Gaetz attended a 2019 GOP fundraiser in Orlando, his date that night was someone he knew well: a paid escort and amateur Instagram model who led a cocaine-fueled party after the event, according to two witnesses. The Florida congressman’s one-time wingman, Joel Greenberg, will identify that escort to investigators as one of more than 15 young women Gaetz paid for sex, according to a source familiar with the investigation."
content/she-has-to-be-reminded-to-clean-her-very-dirty-cell-federal-prosecutors-say.html,"She has to be reminded to clean her ‘very dirty’ cell, federal prosecutors say",files/12Punkt/1 NEWSROOM/America/JeffreyEpstein/202007GhislaineMaxwellDonald.jpg,"Manhattan federal prosecutors have hit back after a lawyer for Ghislaine Maxwell complained about her “detrimental” conditions last month, saying in a letter filed Tuesday that the real problem seems to be her failure to clean her “very dirty” cell and flush her toilet. The letter came in response to a complaint sent to a federal judge in February by a lawyer for the British socialite."
content/it-s-a-mess-biden-s-first-10-days-dominated-by-vaccine-mysteries.html,‘It’s a mess’: Biden’s first 10 days dominated by vaccine mysteries,files/12Punkt/1 NEWSROOM/America/JoeBiden/30012021JoeBiden.jpg,"Joe Biden promised he’d bring in a competent, tested team to run the pandemic response, set ambitious vaccination targets and impose strict public health guidelines. His team arrived at the White House with a 200-page response plan ready to roll out. But instead, they have spent much of the last week trying to wrap their hands around the mushrooming crisis — a process officials acknowledge has been humbling, and triggered a concerted effort to temper expectations about how quickly they might get the nation back to normal."
content/cicil-rights-will-the-derek-chauvin-guilty-verdict-change-policing-in-america.html,Cicil rights: Will the Derek Chauvin guilty verdict change policing in America?,files/12Punkt/1 NEWSROOM/America/GeorgeFloyd/19042021DerekChauvin5.jpg,"The jury’s guilty verdict on the former Minneapolis police officer Derek Chauvin for killing George Floyd signaled the conclusion of a historic police brutality trial and a key moment for policing and for the battle for racial equality in America. Observers have talked about this case being so significant that it will stand as a watershed between the way law enforcement was held to account in the US before George Floyd was pinned by the neck under Chauvin’s knee, and after."
content/kanye-west-seeking-to-get-on-the-ballot.html,Kanye West seeking to get on the ballot,files/12Punkt/6 MAGAZINE/Music/202008KenyeWestTrump.jpg,"Kanye West is pushing to get on the presidential ballot in several states, including crucial swing states Wisconsin and Ohio, The Intelligencer reported on Monday."
content/police-have-determined-cause-of-crash-but-won-t-release-details.html,Police have determined cause of crash but won't release details,files/12Punkt/8 SPORT/TigerWoods/31032021TigerWoods.jpg,"The Los Angeles county sheriff says detectives have determined what caused Tiger Woods to crash his SUV last month in Southern California but would not release details Wednesday, citing unspecified privacy concerns for the golf star. Woods suffered serious injuries in the Feb. 23 crash when he struck a raised median around 7am in Rolling Hills Estates, just outside Los Angeles. The Genesis SUV he was driving crossed through two oncoming lanes and uprooted a tree on a downhill stretch that police said is known for wrecks. Woods is in Florida recovering from multiple surgeries."
content/qanon-thinks-donald-trump-will-become-president-again-on-march-4.html,QAnon thinks Donald Trump will become president again on March 4,files/12Punkt/1 NEWSROOM/America/QAnon/25012021Quanon.jpg,"Donald Trump will be sworn in as the 19th president of the United States on March 4, 2021. This is the latest conspiracy that QAnon followers have embraced in the wake of President Joe Biden’s inauguration last week, and extremist experts are worried that it highlights the way QAnon adherents are beginning to merge their beliefs — about the world being run by an elite cabal of cannibalistic satanist pedophiles — with even more extreme ideologies."
content/senate-democrats-urge-not-to-fight-court-order-to-release-trump-obstruction-memo.html,Senate Democrats urge not to fight court order to release Trump obstruction memo,files/12Punkt/1 NEWSROOM/America/MerrickGarland/10032021MerrickGarland.jpg,"A group of Senate Democrats are urging Attorney General Merrick Garland not to fight a court order demanding the release of a 2019 Justice Department (DOJ) memo that essentially cleared former President Trump of criminal wrongdoing following the special counsel's investigation. Nine Democrats on the Senate Judiciary Committee sent a letter to Garland on Friday, asking the DOJ not to appeal the order from earlier this month, in which District Court Judge Amy Berman Jackson ordered the department to release the Office of Legal Counsel (OLC) memo and accused former Attorney General William Barr and DOJ lawyers of deception."
content/u-s-mexico-efforts-targeting-drug-cartels-have-unraveled-top-dea-official-admits.html,"U.S.-Mexico efforts targeting drug cartels have unraveled, top DEA official admits",files/12Punkt/1 NEWSROOM/America/Drugs/03052021Drtugs.jpg,"A senior Drug Enforcement Administration official told NPR efforts to target drug cartels operating inside Mexico have unraveled because of a breakdown in cooperation between law enforcement agencies and militaries in the two countries. ""We're willing to share [intelligence] with our counterparts in Mexico but they themselves are too afraid to even engage with us because of repercussions from their own government if they get caught working with DEA,"" said Matthew Donahue, the DEA's deputy chief of operations."
content/matt-gaetz-wants-to-date-your-child-billboard-appears-in-florida.html,'Matt Gaetz wants to date your child' billboard appears in Florida,files/12Punkt/1 NEWSROOM/America/MattGaetz/08042021MattGeatz.jpg,"A billboard has appeared in Florida taking aim at the federal sex trafficking investigation into Rep. Matt Gaetz (R-Fla.). The ads were paid for by the liberal Mad Dog PAC. Claude Taylor, former staffer in former President Clinton’s White House who chairs the PAC, shared a video of the billboard with the caption “Hello, @mattgaetz, any thoughts on our billboard? Reporters are trying to reach to you for your comments.”"
content/hideki-matsuyama-wins-with-a-groundbreaking-performance.html,Hideki Matsuyama wins with a groundbreaking performance,files/12Punkt/8 SPORT/Golf/11042021HidekiMatsuyama3.jpg,"Leading the final round from start to finish, Hideki Matsuyama of Japan won the 85th Masters on Sunday to become the tournament’s first Asian-born champion and the first Japanese man to win a major golf championship. Matsuyama began the fourth round with a four-stroke advantage and shot a one-over-par 73 on Sunday to finish the tournament at 10 under par, one stroke ahead of the runner-up, Will Zalatoris, a 24-year-old making his Masters debut."
content/tim-cook-hits-billionaire-status-with-apple-nearing-2-trillion.html,Tim Cook hits billionaire status with Apple nearing $2 trillion,files/12Punkt/5 COMPANIES/Unternehmen/Apple/202008TimCookApple.jpg,"Nine years after Steve Jobs stepped down and thrust Tim Cook to the top of Apple Inc., the company is more valuable than ever - and so is Cook."
content/twitter-permanently-suspends-project-veritas-group.html,Twitter permanently suspends 'Project Veritas' group,"Not Found, OR Cannot be extracted using crawler","Twitter permanently suspended an account belonging to Project Veritas on Thursday, citing repeat violations of the site's policies against publishing private information. A Twitter spokesperson confirmed that the main Project Veritas account was permanently suspended, while founder James O'Keefe had his account temporarily locked. Several recent tweets on O'Keefe's timeline appeared to have been deleted by Thursday afternoon. Twitter did not immediately return a request for comment regarding private information shared by Veritas and O'Keefe."
content/biden-administration-drops-trump-era-discrimination-lawsuit-against-yale.html,Biden administration drops Trump-era discrimination lawsuit against Yale,files/12Punkt/7 24PLUS/Education/Yale/03022021Yale.jpg,"The Biden administration announced on Wednesday it had dropped a discrimination lawsuit against Yale University, which alleged that the institution was illegally discriminating against Asian American and white applicants."
